PARTNO,ROUTECD,PARTCUSTID,TRANSCD,QTY,DATE,TIME,PART_ID,datetime,DEADLINE,FOLLOW_TYPE,BATCH_INDEX,BATCH_ID
A5253552190,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5253552190,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A6177528040,SDHN,E722,4,1.0,2025-07-01,14:15:10,A6177528040,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A5320978010,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5320978010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A5227142010,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5227142010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A4882047020,SDHN,F716,4,2.0,2025-07-01,14:15:10,A4882047020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A1237228390,SDHN,E748,4,1.0,2025-07-01,14:15:10,A1237228390,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A482310D550,SDHN,F712,4,2.0,2025-07-01,14:15:10,A482310D550,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A5320852906,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5320852906,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
C52141E0220,SDHN,J790,4,1.0,2025-07-01,14:15:10,C52141E0220,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A8530102240,SDHN,E718,4,1.0,2025-07-01,14:15:10,A8530102240,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
D6789578022,SDHN,F752,4,1.0,2025-07-01,14:15:10,D6789578022,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A879640A020,SDHN,F730,4,1.0,2025-07-01,14:15:10,A879640A020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A5382302040,SDHN,F728,4,1.0,2025-07-01,14:15:10,A5382302040,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
D7507578010,SDHN,F753,4,1.0,2025-07-01,14:15:10,D7507578010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A53217BZ030,SDHN,E722,4,1.0,2025-07-01,14:15:10,A53217BZ030,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A6878033050,SDHN,F728,4,1.0,2025-07-01,14:15:10,A6878033050,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,9,SDHN_B9
A5769242010,SDHN,F728,4,1.0,2025-07-01,14:15:10,A5769242010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
NAWB15,SDHN,F712,4,1.0,2025-07-01,14:15:10,NAWB15,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
D8856860010,SDHN,F755,4,2.0,2025-07-01,14:15:10,D8856860010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
CS1222EV041,SDHN,J710,4,1.0,2025-07-01,14:15:10,CS1222EV041,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A4333009B21,SDHN,E719,4,1.0,2025-07-01,14:15:10,A4333009B21,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A6783142090,SDHN,F730,4,1.0,2025-07-01,14:15:10,A6783142090,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
C87245E0M80,SDHN,J760,4,1.0,2025-07-01,14:15:10,C87245E0M80,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A75985KG020,SDHN,E709,4,1.0,2025-07-01,14:15:10,A75985KG020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
D1780150040,SDHN,F755,4,1.0,2025-07-01,14:15:10,D1780150040,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
C52115E0200,SDHN,J790,4,1.0,2025-07-01,14:15:10,C52115E0200,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A7392012090,SDHN,F730,4,1.0,2025-07-01,14:15:10,A7392012090,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A424500M010,SDHN,F720,4,1.0,2025-07-01,14:15:10,A424500M010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
G2339051080,SDHN,J713,4,1.0,2025-07-01,14:15:10,G2339051080,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
D5346033022,SDHN,F754,4,1.0,2025-07-01,14:15:10,D5346033022,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A68801BZ091,SDHN,E722,4,2.0,2025-07-01,14:15:10,A68801BZ091,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
D5383578010,SDHN,F753,4,1.0,2025-07-01,14:15:10,D5383578010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A5769142010,SDHN,F728,4,1.0,2025-07-01,14:15:10,A5769142010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A88561BZB90,SDHN,E722,4,1.0,2025-07-01,14:15:10,A88561BZB90,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A5342052480,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5342052480,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
A53152BZ110,SDHN,E722,4,1.0,2025-07-01,14:15:10,A53152BZ110,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,10,SDHN_B10
C84630E0050,SDHN,J713,4,3.0,2025-07-01,14:15:10,C84630E0050,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A7575506110,SDHN,E702,4,1.0,2025-07-01,14:15:10,A7575506110,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A8720106180,SDHN,E709,4,1.0,2025-07-01,14:15:10,A8720106180,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
C52141E0200,SDHN,J790,4,1.0,2025-07-01,14:15:10,C52141E0200,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A5835002040,SDHN,E722,4,2.0,2025-07-01,14:15:10,A5835002040,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A4871042040,SDHN,F730,4,1.0,2025-07-01,14:15:10,A4871042040,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A678310D110,SDHN,F701,4,1.0,2025-07-01,14:15:10,A678310D110,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A5351052840,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5351052840,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A5215642050,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5215642050,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A4876042070,SDHN,F730,4,1.0,2025-07-01,14:15:10,A4876042070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A5320802300,SDHN,E723,4,1.0,2025-07-01,14:15:10,A5320802300,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
DG92DH33050,SDHN,E751,4,1.0,2025-07-01,14:15:10,DG92DH33050,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A525910D220,SDHN,E723,4,1.0,2025-07-01,14:15:10,A525910D220,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
NP715428006,SDHN,F730,4,1.0,2025-07-01,14:15:10,NP715428006,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A521300D010,SDHN,F730,4,1.0,2025-07-01,14:15:10,A521300D010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A4882033070,SDHN,F713,4,1.0,2025-07-01,14:15:10,A4882033070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A48068BZ410,SDHN,F701,4,1.0,2025-07-01,14:15:10,A48068BZ410,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
C23681E0040,SDHN,J760,4,1.0,2025-07-01,14:15:10,C23681E0040,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A9031138059,SDHN,E709,4,1.0,2025-07-01,14:15:10,A9031138059,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
A754420D470,SDHN,E709,4,1.0,2025-07-01,14:15:10,A754420D470,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,11,SDHN_B11
D7597776011,SDHN,F753,4,1.0,2025-07-01,14:15:10,D7597776011,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A674040A010,SDHN,F730,4,1.0,2025-07-01,14:15:10,A674040A010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A5227142010,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5227142010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A521400D010,SDHN,F730,4,1.0,2025-07-01,14:15:10,A521400D010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A5253633060,SDHN,E713,4,1.0,2025-07-01,14:15:10,A5253633060,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A5545002180C0,SDHN,F710,4,1.0,2025-07-01,14:15:10,A5545002180C0,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A531210D190,SDHN,E723,4,1.0,2025-07-01,14:15:10,A531210D190,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A17751BZ160,SDHN,F728,4,1.0,2025-07-01,14:15:10,A17751BZ160,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A5110847020,SDHN,F709,4,1.0,2025-07-01,14:15:10,A5110847020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
NP76340K00J,SDHN,F701,4,1.0,2025-07-01,14:15:10,NP76340K00J,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A8934102090B2,SDHN,F730,4,1.0,2025-07-01,14:15:10,A8934102090B2,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A853010A020,SDHN,E723,4,1.0,2025-07-01,14:15:10,A853010A020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
D5874176010,SDHN,F753,4,1.0,2025-07-01,14:15:10,D5874176010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A52128YP120,SDHN,F709,4,1.0,2025-07-01,14:15:10,A52128YP120,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
CS1222EV060,SDHN,J710,4,1.0,2025-07-01,14:15:10,CS1222EV060,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
D5341033380,SDHN,F754,4,1.0,2025-07-01,14:15:10,D5341033380,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A43560BZ050,SDHN,F701,4,1.0,2025-07-01,14:15:10,A43560BZ050,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A759220D020,SDHN,F701,4,1.0,2025-07-01,14:15:10,A759220D020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
C11118E0030,SDHN,J760,4,1.0,2025-07-01,14:15:10,C11118E0030,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A7257438010B0,SDHN,E702,4,1.0,2025-07-01,14:15:10,A7257438010B0,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,12,SDHN_B12
A7257338010B0,SDHN,E702,4,2.0,2025-07-01,14:15:10,A7257338010B0,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A629400D070,SDHN,E722,4,1.0,2025-07-01,14:15:10,A629400D070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
D8521428090,SDHN,F752,4,1.0,2025-07-01,14:15:10,D8521428090,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A5253652180,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5253652180,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
NP76410K002,SDHN,F716,4,1.0,2025-07-01,14:15:10,NP76410K002,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A7461002340C0,SDHN,F730,4,2.0,2025-07-01,14:15:10,A7461002340C0,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A527210D410,SDHN,E722,4,1.0,2025-07-01,14:15:10,A527210D410,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
CSZ43024005,SDHN,J710,4,10.0,2025-07-01,14:15:10,CSZ43024005,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A8837530290,SDHN,F730,4,1.0,2025-07-01,14:15:10,A8837530290,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
D5256778010,SDHN,E752,4,1.0,2025-07-01,14:15:10,D5256778010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A692040A020,SDHN,F730,4,1.0,2025-07-01,14:15:10,A692040A020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A1775121220,SDHN,F730,4,1.0,2025-07-01,14:15:10,A1775121220,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
CSZ43024005,SDHN,J709,4,30.0,2025-07-01,14:15:10,CSZ43024005,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A6881021050,SDHN,E722,4,2.0,2025-07-01,14:15:10,A6881021050,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
D5342033380,SDHN,F754,4,1.0,2025-07-01,14:15:10,D5342033380,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A9009933589,SDHN,E715,4,1.0,2025-07-01,14:15:10,A9009933589,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
C663210W010,SDHN,J790,4,1.0,2025-07-01,14:15:10,C663210W010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A1667124010,SDHN,F716,4,1.0,2025-07-01,14:15:10,A1667124010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
A681510D110,SDHN,F701,4,1.0,2025-07-01,14:15:10,A681510D110,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
C53124E0010,SDHN,J790,4,1.0,2025-07-01,14:15:10,C53124E0010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,13,SDHN_B13
C9038519011,SDHN,J711,4,4.0,2025-07-01,14:15:10,C9038519011,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
C87240E0030,SDHN,J709,4,1.0,2025-07-01,14:15:10,C87240E0030,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A482570D041,SDHN,F712,4,1.0,2025-07-01,14:15:10,A482570D041,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A9015960488,SDHN,E715,4,1.0,2025-07-01,14:15:10,A9015960488,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A8946533470,SDHN,E74C,4,1.0,2025-07-01,14:15:10,A8946533470,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A871380D030,SDHN,F718,4,1.0,2025-07-01,14:15:10,A871380D030,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
G3120437040,SDHN,J711,4,1.0,2025-07-01,14:15:10,G3120437040,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A534100D540,SDHN,F704,4,1.0,2025-07-01,14:15:10,A534100D540,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A5320802300,SDHN,F709,4,1.0,2025-07-01,14:15:10,A5320802300,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A4878042070,SDHN,F730,4,1.0,2025-07-01,14:15:10,A4878042070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A123720T630,SDHN,E704,4,1.0,2025-07-01,14:15:10,A123720T630,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A9031138089,SDHN,E719,4,1.0,2025-07-01,14:15:10,A9031138089,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A67664BZ020,SDHN,E705,4,1.0,2025-07-01,14:15:10,A67664BZ020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A88561BZC00,SDHN,E722,4,1.0,2025-07-01,14:15:10,A88561BZC00,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A7423206530E0,SDHN,F713,4,1.0,2025-07-01,14:15:10,A7423206530E0,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
NPZ0600D774,SDHN,E723,4,1.0,2025-07-01,14:15:10,NPZ0600D774,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A4553506040,SDHN,F701,4,2.0,2025-07-01,14:15:10,A4553506040,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A8951668050,SDHN,F720,4,1.0,2025-07-01,14:15:10,A8951668050,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
D6862033120,SDHN,F755,4,1.0,2025-07-01,14:15:10,D6862033120,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
A0446647101,SDHN,F716,4,1.0,2025-07-01,14:15:10,A0446647101,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,14,SDHN_B14
CS522031560,SDHN,J790,4,1.0,2025-07-01,14:15:10,CS522031560,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A6162202320,SDHN,E722,4,1.0,2025-07-01,14:15:10,A6162202320,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A682160A020,SDHN,F730,4,1.0,2025-07-01,14:15:10,A682160A020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
D6784176020,SDHN,F753,4,1.0,2025-07-01,14:15:10,D6784176020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A165630T070,SDHN,F709,4,1.0,2025-07-01,14:15:10,A165630T070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A8983A33011,SDHN,F730,4,1.0,2025-07-01,14:15:10,A8983A33011,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A6920402430,SDHN,F728,4,1.0,2025-07-01,14:15:10,A6920402430,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A692850D070,SDHN,E708,4,1.0,2025-07-01,14:15:10,A692850D070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A487550D100,SDHN,F712,4,1.0,2025-07-01,14:15:10,A487550D100,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A6920202300,SDHN,F730,4,1.0,2025-07-01,14:15:10,A6920202300,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
NPZ0610D79123,SDHN,E722,4,2.0,2025-07-01,14:15:10,NPZ0610D79123,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A521560D070,SDHN,E723,4,1.0,2025-07-01,14:15:10,A521560D070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A9418560600,SDHN,F730,4,2.0,2025-07-01,14:15:10,A9418560600,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A42638BZ650,SDHN,F748,4,2.0,2025-07-01,14:15:10,A42638BZ650,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A52139BZ100,SDHN,E722,4,1.0,2025-07-01,14:15:10,A52139BZ100,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
C52116E0190,SDHN,J790,4,1.0,2025-07-01,14:15:10,C52116E0190,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A166200W093,SDHN,E709,4,1.0,2025-07-01,14:15:10,A166200W093,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A7461002290C0,SDHN,F730,4,1.0,2025-07-01,14:15:10,A7461002290C0,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A812200D070,SDHN,F730,4,1.0,2025-07-01,14:15:10,A812200D070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
A7764242070,SDHN,F730,4,1.0,2025-07-01,14:15:10,A7764242070,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,15,SDHN_B15
6C8DCS00P01B,SDHN,E718,4,5.0,2025-07-01,14:15:10,6C8DCS00P01B,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
CSZ31101047,SDHN,J710,4,4.0,2025-07-01,14:15:10,CSZ31101047,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
CSZ31101047,SDHN,J711,4,4.0,2025-07-01,14:15:10,CSZ31101047,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A17801BZ110,SDHN,E712,4,1.0,2025-07-01,14:15:10,A17801BZ110,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A163630T231,SDHN,F712,4,1.0,2025-07-01,14:15:10,A163630T231,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A551690D010,SDHN,F730,4,1.0,2025-07-01,14:15:10,A551690D010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
C88210E0071,SDHN,J790,4,1.0,2025-07-01,14:15:10,C88210E0071,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A698040A060,SDHN,F730,4,1.0,2025-07-01,14:15:10,A698040A060,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
D5311950090,SDHN,F753,4,1.0,2025-07-01,14:15:10,D5311950090,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A681260A020,SDHN,F730,4,1.0,2025-07-01,14:15:10,A681260A020,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A8159002E01,SDHN,F730,4,1.0,2025-07-01,14:15:10,A8159002E01,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
6C8DCS00P01B,SDHN,F714,4,4.0,2025-07-01,14:15:10,6C8DCS00P01B,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A7592202220,SDHN,E722,4,1.0,2025-07-01,14:15:10,A7592202220,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A163630T231,SDHN,E711,4,1.0,2025-07-01,14:15:10,A163630T231,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A9046705138,SDHN,E715,4,1.0,2025-07-01,14:15:10,A9046705138,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A6924128060,SDHN,E705,4,1.0,2025-07-01,14:15:10,A6924128060,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A482580D120,SDHN,F712,4,1.0,2025-07-01,14:15:10,A482580D120,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A885150D031,SDHN,E744,4,1.0,2025-07-01,14:15:10,A885150D031,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
A5227542010,SDHN,F730,4,1.0,2025-07-01,14:15:10,A5227542010,2025-07-01 14:15:10,2025-07-01 17:30:00,OTHER,16,SDHN_B16
